Report Submission Source,Multiple Rows Per Incident,Report Number,Report Type,Date Of Incident,Time Of Incident,NRC Report Number,Federal Dot Report Number,Incident City,Incident County,Incident State,Incident Postal Code,Incident Country,Incident Route,Mode Of Transportation,Transportation Phase,Carrier Reporter Name,Carrier Reporter Street Name,Carrier Reporter City,Carrier Reporter State,Carrier Reporter Postal Code,Carrier Reporter Fed Dot Id,Carrier Reporter Hazmat Reg Id,Carrier Reporter Country,Shipper Name,Shipper Street Name,Shipper City,Shipper State,Shipper Postal Code,Shipper Country,Shipper Waybill Shipping Paper,Shipper Hazmat Registration Id,Origin City,Origin State,Origin Postal Code,Origin Country,Destination City,Destination State,Destination Postal Code,Destination Country,Commodity Short Name,Commodity Long Name,Technical Trade Name,Identification Number,Hazardous Class,Packing Group,Quantity Released,Unit Of Measure,Hazmat Waste Indicator,Hazmat Waste Epa Number,Toxic By Inhalation Ind,Tih Hazard Zone,Material Shipment Approval Ind,Material Shipment Approval Nbr,Undeclared Hazmat Shipment Ind,Packaging Type,What Failed Code,What Failed Description,How Failed Code,How Failed Description,Failure Cause Code,Failure Cause Description,Identification Markings,Cont1 Packaging Type,Cont1 Material Of Construction,Cont1 Head Type,Cont1 Package Capacity,Cont1 Package Capacity Uom,Cont1 Package Amount,Cont1 Package Amount Uom,Cont1 Pkg Shipment Nbr Failed,Cont1 Package Manufacturer,Cont1 Pkg Manufacturer Date,Cont1 Package Serial Number,Cont1 Package Last Test Date,Cont1 Material Of Construction,Cont1 Pkg Dsign Pressure Rpted,Cont1 Dsign Pressure Uom Rpted,Cont1 Pkg Shell Thickness Rptd,Cont1 Shell Thickness Uom Rptd,Cont1 Head Thickness Reported,Cont1 Head Thickness Uom Rpted,Cont1 Pkg Srvc Pressure Rpted,Cont1 Srvc Pressure Uom Rpted,Cont1 Valve Or Device Fail Ind,Cont1 Valve Or Device Type,Cont1 Val Device Manufacturer,Cont1 Valve Or Device Model,Cont2 Package Type,Cont2 Material Of Construction,Cont2 Package Capacity,Cont2 Capacity Uom Reported,Cont2 Package Amount,Cont2 Package Amount Uom,Cont2 Pkg Number In Shipment,Cont2 Pkg Shipment Nbr Failed,Ram Package Category,Ram Package Certification,Ram Package Certification Nbr,Ram Nuclide S Present,Ram Transport Index,Ram Uom,Ram Activity,Ram Activity Rpted,Ram Uom Rpted,Ram Activity Uom,Ram Material Safety Index,Spillage Result Ind,Fire Result Ind,Explosion Result Ind,Water Sewer Result Ind,Gas Dispersion Result Ind,Environmental Damage Result,No Release Result Ind,Other Cleanup Ind,Fire Ems Report Ind,Fire Ems Ems Report Nbr,Police Report Nbr,Police Report Ind,In House Cleanup Ind,Damage More Than 500,Material Loss,Carrier Damage,Property Damage,Response Cost,Remediation Cleanup Cost,Damage Other Old Form,Hazmat Fatality Indicator,Hazmat Fatalities Employees,Hazmat Fatalities Responders,Hazmat Fatality General Public,Non Hazmat Fatality Indicator,Non Hazmat Fatalities,Hazmat Injury Indicator,Hazmat Hospitalized Employees,Hazmat Hospitalized Responders,Hazmat Hospitalized Gen Public,Hazmat Nonhosp Employees,Hazmat Nonhosp General Public,Evacuation Indicator,Total Evacuation Hours,Public Evacuated,Major Artery Closed,Major Artery Hours Closed,Material Involved In Accident,Estimated Speed,Weather Conditions,Vehicle Overturn,Vehicle Left Roadway Track,Total Evacuated,Total Hazmat Fatalities,Total Hazmat Injuries,Passenger Aircraft Indicator,Cargo Passenger Baggage Ind,Incident Occurrence,Shipphase Non Transported Ind,Shipphase Air First Flight Ind,Shipphase Air Subflight Ind,Shipphase Init Transport Ind,Shipphase Transfer Indicator,Contact Name,Contact Title,Contact Street,Contact City,Contact State,Contact Postal Code,Preparer Of Incident Report,Description Of Events,Recommendations Actions Taken,Serious Incident Ind,General Package Type,Container Description,Container Code,Bulk Incident Indicator,Federal Dot Agency Name,Incident Non Us State,Carrier Reporter Non Us State,Shipper Non Us State,Origin Non Us State,Destination Non Us State,Cont1 Pkg Number In Shipment,Hazmat Hospitalized Old Form,Total Hazmat Hosp Injuries,Hazmat Nonhosp Employees,Hazmat Nonhosp Responders,Hazmat Nonhosp Old Form,Employees Evacuated,Undeclared Shipment,Hmis Serious Fatality,Hmis Serious Injury,Hmis Serious Flight Plan,Hmis Serious Evacuations,Hmis Serious Major Artery,Hmis Serious Bulk Release,Hmis Serious Marine Pollutant,Hmis Serious Radioactive,Total Amount Of Damages,Contact Business Name,Contact Country,Contact Non Us State
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10068>I-2004040470</A>,A hazardous material incident,2004-02-16,1030,,,FORNEY,KAUFMAN,TX,,US,11989 S PROFIT ROW,Highway,Unloading,SCHWERMAN TRUCKING CO,611 S 28TH ST,MILWAUKEE,WI,53215,46595,,US,EASTMAN CHEMICAL CO,201 CEDAR RD,ENNIS,TX,75119,US,1994233,,,,,US,FORNEY,TEXAS,75126,US,"RESIN SOLUTION, FLAMMABLE","RESIN SOLUTION, FLAMMABLE",RESIN SOLUTION,UN1866,3,,5,LGA,No,,No,,No,,No,Cargo Tank Motor Vehicle (CTMV),,,,,,,,,,,6000,LGA,0,,1,KARI-KOOL - TANK TRK/TRL MANUF,0-00-00 00:00:00,CTK6778,2004-01-31 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,25,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,TIMOTHY YAUCK,SAFETY DIRECTOR,611 S 28th Street,MILWAUKEE,WI,53215,,THE SPILL WAS THE RESULT OF THE DRUM NOZZLE BEING CLOSED WHILE PUMP WAS ENGAGED.  EXCESS PRESSURE CAUSED THE HOSE END TO COME OFF WHILE THE DRIVER WAS UNLOADING.  SPILL WAS CLEANED UP WITH RAGS BY THE DRIVER AND TERMINAL SUPERVISOR.  CONSIGNEE DISPOSED OF THE RAGS.,,No,TANK,Cargo tanks,MC307,Yes,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,25,Tankstar USA Inc,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10069>I-2004040471</A>,A hazardous material incident,2004-02-04,1015,,,DALLAS,DALLAS,TX,,US,8290 S CENTRAL EXPY,Highway,Unloading,SCHWERMAN TRUCKING CO,611 S 28TH ST,MILWAUKEE,WI,53215,46595,,US,EASTMAN CHEMICAL CO,201 CEDAR RD,ENNIS,TX,75119,US,1988172,,,,,US,DALLAS,TEXAS,,US,"RESIN SOLUTION, FLAMMABLE","RESIN SOLUTION, FLAMMABLE",RESIN SOLUTION,UN1866,3,,50,LGA,No,,No,,No,,No,Cargo Tank Motor Vehicle (CTMV),,,,,,,,,,,6000,LGA,0,,1,HEIL COMPANY,0-00-00 00:00:00,926133,2003-06-24 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,100,0,0,0,400,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,TIMOTHY YAUCK,SAFETY DIRECTOR,611 S 28th Street,MILWAUKEE,WI,53215,,DRIVER HAD A PROBLEM WITH THE HOSE CONNECTION AND SUBSEQUENTLY LEAKED. THERE WAS ALSO A LEAK AT THE PUMP PACKING.  FIVE GALLON BUCKETS WERE USED TO CAPTURE LEAKS.  CONSIGNEE HANDLED CAPTURED PRODUCT IN THE FIVE GALLON BUCKETS AND CLEANED UP ANY SPILLAGE.,,No,TANK,Cargo tanks,MC307,Yes,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,500,Tankstar USA Inc,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10074>I-2004040478</A>,A hazardous material incident,2004-02-23,2350,,,ATLANTA,FULTON,GA,,US,2800 FOREST PARK ROAD SE,Highway,In Transit Storage,CONWAY SOUTHERN EXPRESS,2800 FOREST PARK ROAD SE,ATLANTA,GA,30354,838885,,US,STATE CHEMICAL CO,170 JAMES ALDREDGE BLVD,ATLANTA,GA,30336,US,537-931531,,,,,US,CHATTANOOGA,TENNESSEE,37402,US,"CORROSIVE LIQUIDS, TOXIC","CORROSIVE LIQUIDS, TOXIC, N.O.S.",HYDROFLUORIC AND PHO,UN2922,8,,0.039063,LGA,No,,No,,No,,No,Non-Bulk,,,309,Punctured,,,,,,,4,LGA,0,,1,NOT REPORTED BY CARRIER,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,1,LGA,0,,4,1,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,50,0,0,0,200,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,MICHAEL ROACH,,,,,,,CONTENTS OF PACKAGE NOTED TO CONTAIN POISON HAD BEEN LOADED WITH FOOD STUFF AND WAS BEING REMOVED FROM THE TRAILER WHEN THE BLADES OF THE FORKLIFT PIERCED THE CARTON ON THEN DOCK.  A SMALL AMOUNT OF SPILLAGE OCCURRED BEFORE THE CARTON COULD BE LEANED OVER TO PREVENT FURTHER LEAKAGE.  ENTIRE CONTENTS WERE PLACED IN A HAZ MAT CONTAINMENT DRUM FOR PROPER DISPOSAL.,,No,BOX FIBER,Fiberboard box or carton,BOX FBR,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,250,,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10081>I-2004040491</A>,A hazardous material incident,2004-02-28,0150,,,RICHLAND,RANKIN,MS,,US,100 CON-WAY PLACE,Highway,Unloading,CONWAY SOUTHERN EXPRESS,100 CON-WAY PLACE,RICHLAND,MS,39218,838885,,US,FMC CORP,1795 NORTH THIOBALD ST,GREENVILLE,MS,38701,US,541-270612,,,,,US,BURLEY,IDAHO,83318,US,"CARBAMATE PESTICIDES, LI","CARBAMATE PESTICIDES, LIQUID, TOXIC",POISON,UN2992,6.1,,7.5,LGA,No,,No,,No,,No,Non-Bulk,103,Basic Material,309,Punctured,,,,,,,15,LGA,0,,1,NOT REPORTED BY CARRIER,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,Yes,500,0,0,0,1500,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,DAVID MADDOX,FRT OPERATIONS SUPERVISOR,,,,,,"THE FREIGHT WAS DISCOVERED LEAKING WHILE THE TRAILERS WAS BEING UNLOADED. THE SPILL WAS CLEANED UP AND RECOUP INTO A RECOVERY DRUM FOR DISPOSAL.  THE SHIPPER WAS CALLED ABOUT THE FORKLIFT DAMAGE TO THE FREIGHT THAT THEY LOADED ON CON-WAYS TRAILER.  OUR DRIVER WILL BE INSTRUCTED TO INSPECT FREIGHT CLOSER THAT HAS BE LOADED BY THE SHIPPER, TO MAKE SURE THIS DOES NOT HAPPEN AGAIN.",,No,DRUM NON-METAL,Plastic drum,DRUM PLS,No,,,,,,,40,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2000,,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10098>I-2004040513</A>,A hazardous material incident,2004-02-18,1300,,,CARLOS,GRIMES,TX,,US,FM 244 NORTH,Highway,Unloading,MISSION PETROLEUM CARRIERS,8450 MOSLEY ROAD,HOUSTON,TX,77075,232937,,US,ACTION PETR,31004 I.H. 10 WEST SUITE A,BOERNE,TX,78006,US,2321440,,HEARNE,TX,77859,US,CARLOS,TEXAS,,US,"FUEL OIL, NO. 1, 2, 4, 5","FUEL OIL, NO. 1, 2, 4, 5, OR 6",DIESEL,NA1993,2.0,,50,LGA,No,,No,,No,,No,Cargo Tank Motor Vehicle (CTMV),,,,,529,Overfilled,,,,,0,,0,,1,HEIL PETROLEUM TRANSPORT,0-00-00 00:00:00,1HLASA785L,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,KIM GILL,ADMIN MGR PAYROLL/SAFETY,,,,,,"DRIVER OVERFILLED TANK.  APPROX. 50 GALLONS OF RED DIESEL SPILLED. ACCORDING TO THE DRIVER, HE WAS ADVISED BY PERSONNEL NOT TO WORRY ABOUT SPILLAGE DUE TO RETENTION WALL.  HOWEVER AFTER A CLOSER INSPECTION BY PERSONNEL IT WAS DETERMINED THAT THE VALVE ON THE REAR OF THE RETENTION WALL WAS OPEN AND A PORTION OF THE SPILLED PRODUCT DRAINED OUT.  THE SPILL WAS CLEANED UP BY PERSONNEL OF TMPA.",,No,TANK,Cargo tanks,MC306,Yes,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10102>I-2004040518</A>,A hazardous material incident,2004-02-26,0615,,,EAGLE PASS,MAVERICK,TX,,US,121 HWY AND RD 2030,Highway,Unloading,MISSION PETROLEUM CARRIERS,8450 MOSLEY ROAD,HOUSTON,TX,77075,232937,,US,VALERO ENERGY,SAN ANTONIO DIVISION,SAN ANTONIO,TX,782696000,US,2326748,,SAN ANTONIO,TX,78221,US,EAGLE PASS,TEXAS,,US,"FUEL OIL, NO. 1, 2, 4, 5","FUEL OIL, NO. 1, 2, 4, 5, OR 6",DIESEL,NA1993,2.0,,50,LGA,No,,No,,No,,No,Cargo Tank Motor Vehicle (CTMV),,,,,529,Overfilled,,,,,0,,0,,1,HEIL COMPANY,0-00-00 00:00:00,1HLASA7B52,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,KIM GILL,ADMIN MGR PAYROLL/SAFETY,,,,,,APPROX. 30-50 GALLONS OF DIESEL SPILLED.  TANK OVERFILLED.  COMMUNICATION ERROR BETWEEN DISPATCH AND CUSTOMER.  THE SPILL WAS CLEANED UP AND DISPOSED OF BY OWNER.,,No,TANK,Cargo tanks,MC306,Yes,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10200>I-2004040640</A>,A hazardous material incident,2004-02-25,1000,,,OKLAHOMA CITY,OKLAHOMA,OK,,US,901 S PORTLAND,Highway,Unloading,UNITED PARCEL SVC OF AMERICA,55 GLENLAKE PARKWAY NE,ATLANTA,GA,30328,21800,,US,FISHER SCIENTIFIC CO,4700 MOLINE ST,DENVER,CO,80239,US,,,,,,US,NORMAN,OKLAHOMA,73019,US,"SODIUM SULFIDE, HYDRATED","SODIUM SULFIDE, HYDRATED WITH NOT LESS THAN 30 PERCENT WATER",,UN1849,8,,40,SLB,No,,No,,No,,No,Non-Bulk,109,"Closure (e.g., Cap, Top, or Plug)",,,511,Dropped,,,,,31.25,SLB,0,,1,FISHER SCIENTIFIC CO,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,31.25,SLB,0,,1,1,,FALSE,,,,,0,0,,,,Yes,No,No,No,Yes,No,No,No,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,W MURIE,RESPONDER,,,,,,"UPON RESPONDING TO SPILL, ODOR COMING FROM PACKAGE.  CONTAINED SPILL AND CLEANED SPILL ACCORDING TO DECISION TREE AND RESPONSE SHEETS.  8 PART FORM WAS USED, NO DOT LABEL.",,No,BOX FIBER,Fiberboard box or carton,BOX FBR,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10227>I-2004040687</A>,A hazardous material incident,2004-02-21,1555,714013,,BIRMINGHAM,JEFFERSON,AL,,US,SPAULDING & ISHKOODA,Highway,In Transit,LEADER TRANSPORT INC,P O BOX 213,HOLLY POND,AL,35083,721233,,US,MARATHON ASHLAND PETROLEUM LLC,2704 28TH STREET S W,BIRMINGHAM,AL,35211,US,513272 & 513271,,,,,US,PINSON,ALABAMA,,US,GASOLINE INCLUDES GASOLI,"GASOLINE INCLUDES GASOLINE MIXED WITH ETHYL ALCOHOL, WITH NOT MORE THAN 10% ALCOHOL",,UN1203,3,,2053,LGA,No,,No,,No,,No,Cargo Tank Motor Vehicle (CTMV),,,309,Punctured,531; 537,Rollover Accident; Vehicular Crash or Accident Damage,,,,,9200,LGA,0,,1,NOT REPORTED BY CARRIER,0-00-00 00:00:00,10BEA92Z7W,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,Yes,No,No,No,No,,,No,No,Yes,3100,50000,0,0,25000,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,Yes,28,,No,No,0,0,0,No,,,No,No,No,No,No,DANIEL HENSLEY,PRESIDENT/ACCIDENT REVIEW,,,,,,DRIVER WAS TURNING THE CURVE WHEN VEHICLE OVERTURNED.  BIRMINGHAM FIRE AND RESCUE RESPONDED AS WELL AS JET-PEP HAZMAT TEAM.  CLEAN-UP TOOK PLACE OVER SEVERAL DAYS WITH ALL AGENCIES INVOLVED.,,Yes,TANK,cargo tanks,DOT 406,Yes,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,Yes,No,No,78100,,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10293>I-2004040757</A>,A hazardous material incident,2004-02-05,0930,,,MAHWAH,BERGEN,NJ,,US,193 RT 17 NORTH,Highway,Unloading,MYSTIC TRANSPORTATION INC,19-01 STEINWAY STREET,ASTORIA,NY,11105,277642,,US,CONOCO PHILLIPS COMPANY,600 NORTH DAIRY ASHFORD,HOUSTON,TX,770791175,US,6072204,,,,,US,MAHWAH,NEW JERSEY,07430,US,DIESEL FUEL,DIESEL FUEL,,NA1993,3,,20,LGA,No,,No,,No,,No,Cargo Tank Motor Vehicle (CTMV),,,,,529,Overfilled,,,,,11500,LGA,0,,1,MACK,0-00-00 00:00:00,1M1P27042V,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,17,0,0,0,350,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JACKIE COTTON,LOSS PREVENTION MANAGER,19-01 Steinway Street,ASTORIA,NY,11105,,DRIVER DID NOT STICK THE TANK FOR AN ACCURATE READING.  HE ONLY USED THE VEEDER ROOT SYSTEM.  THE RESULT WAS THAT THE DRIVER OVERFILLED TANK.,,No,TANK,Cargo tanks,MC306,Yes,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,367,Anchor Transit,US,
Paper,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=10322>I-2004040792</A>,A hazardous material incident,2004-02-02,0849,,,JOPLIN,JASPER,MO,,US,2323 DAVIS BOULEVARD,Highway,Unloading,FEDEX GROUND PACKAGE SYSTEM IN,P O BOX 108,PITTSBURGH,PA,152300108,265752,,US,A D I,516 W CHERRY,CHANUTE,KS,66720,US,013410409039046,,,,,US,CASSVILLE,MISSOURI,65625,US,"PRINTING INK, FLAMMABLE","PRINTING INK, FLAMMABLE OR PRINTING INK RELATED MATERIAL (INCLUDING PRINTING INK THINNING OR REDUCING COMPOUND), FLAMMABLE",,UN1210,3,,0.5,LGA,No,,No,,No,,No,Non-Bulk,103; 109,"Basic Material; Closure (e.g., Cap, Top, or Plug)",310; 303,Ripped or Torn; Burst or Ruptured,511; 511,Dropped; Dropped,,,,,2,LGA,0,,1,NOT REPORTED BY CARRIER,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,1,LGA,0,,2,1,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,Yes,100,0,0,0,425,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,SCOTT KERR,HAZMAT MANAGER,,,,,,THE PACKAGE WAS DROPPED IN HANDLING.  EXAMINATION OF THE INNER CONTAINER REVEALED A RUPTURED SEAM WHICH ALLOWED THE CONTENTS TO ESCAPE.  THE LEAKAGE WAS CONTAINED.  THE UNDAMAGED PORTION OF THE PACKAGE WAS REPACKED FOR RETURN TO SHIPPER.,,No,BOX FIBER,Fiberboard box or carton,BOX FBR,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,525,,US,
