Report Submission Source,Multiple Rows Per Incident,Report Number,Report Type,Date Of Incident,Time Of Incident,NRC Report Number,Federal Dot Report Number,Incident City,Incident County,Incident State,Incident Postal Code,Incident Country,Incident Route,Mode Of Transportation,Transportation Phase,Carrier Reporter Name,Carrier Reporter Street Name,Carrier Reporter City,Carrier Reporter State,Carrier Reporter Postal Code,Carrier Reporter Fed Dot Id,Carrier Reporter Hazmat Reg Id,Carrier Reporter Country,Shipper Name,Shipper Street Name,Shipper City,Shipper State,Shipper Postal Code,Shipper Country,Shipper Waybill Shipping Paper,Shipper Hazmat Registration Id,Origin City,Origin State,Origin Postal Code,Origin Country,Destination City,Destination State,Destination Postal Code,Destination Country,Commodity Short Name,Commodity Long Name,Technical Trade Name,Identification Number,Hazardous Class,Packing Group,Quantity Released,Unit Of Measure,Hazmat Waste Indicator,Hazmat Waste Epa Number,Toxic By Inhalation Ind,Tih Hazard Zone,Material Shipment Approval Ind,Material Shipment Approval Nbr,Undeclared Hazmat Shipment Ind,Packaging Type,What Failed Code,What Failed Description,How Failed Code,How Failed Description,Failure Cause Code,Failure Cause Description,Identification Markings,Cont1 Packaging Type,Cont1 Material Of Construction,Cont1 Head Type,Cont1 Package Capacity,Cont1 Package Capacity Uom,Cont1 Package Amount,Cont1 Package Amount Uom,Cont1 Pkg Shipment Nbr Failed,Cont1 Package Manufacturer,Cont1 Pkg Manufacturer Date,Cont1 Package Serial Number,Cont1 Package Last Test Date,Cont1 Material Of Construction,Cont1 Pkg Dsign Pressure Rpted,Cont1 Dsign Pressure Uom Rpted,Cont1 Pkg Shell Thickness Rptd,Cont1 Shell Thickness Uom Rptd,Cont1 Head Thickness Reported,Cont1 Head Thickness Uom Rpted,Cont1 Pkg Srvc Pressure Rpted,Cont1 Srvc Pressure Uom Rpted,Cont1 Valve Or Device Fail Ind,Cont1 Valve Or Device Type,Cont1 Val Device Manufacturer,Cont1 Valve Or Device Model,Cont2 Package Type,Cont2 Material Of Construction,Cont2 Package Capacity,Cont2 Capacity Uom Reported,Cont2 Package Amount,Cont2 Package Amount Uom,Cont2 Pkg Number In Shipment,Cont2 Pkg Shipment Nbr Failed,Ram Package Category,Ram Package Certification,Ram Package Certification Nbr,Ram Nuclide S Present,Ram Transport Index,Ram Uom,Ram Activity,Ram Activity Rpted,Ram Uom Rpted,Ram Activity Uom,Ram Material Safety Index,Spillage Result Ind,Fire Result Ind,Explosion Result Ind,Water Sewer Result Ind,Gas Dispersion Result Ind,Environmental Damage Result,No Release Result Ind,Other Cleanup Ind,Fire Ems Report Ind,Fire Ems Ems Report Nbr,Police Report Nbr,Police Report Ind,In House Cleanup Ind,Damage More Than 500,Material Loss,Carrier Damage,Property Damage,Response Cost,Remediation Cleanup Cost,Damage Other Old Form,Hazmat Fatality Indicator,Hazmat Fatalities Employees,Hazmat Fatalities Responders,Hazmat Fatality General Public,Non Hazmat Fatality Indicator,Non Hazmat Fatalities,Hazmat Injury Indicator,Hazmat Hospitalized Employees,Hazmat Hospitalized Responders,Hazmat Hospitalized Gen Public,Hazmat Nonhosp Employees,Hazmat Nonhosp General Public,Evacuation Indicator,Total Evacuation Hours,Public Evacuated,Major Artery Closed,Major Artery Hours Closed,Material Involved In Accident,Estimated Speed,Weather Conditions,Vehicle Overturn,Vehicle Left Roadway Track,Total Evacuated,Total Hazmat Fatalities,Total Hazmat Injuries,Passenger Aircraft Indicator,Cargo Passenger Baggage Ind,Incident Occurrence,Shipphase Non Transported Ind,Shipphase Air First Flight Ind,Shipphase Air Subflight Ind,Shipphase Init Transport Ind,Shipphase Transfer Indicator,Contact Name,Contact Title,Contact Street,Contact City,Contact State,Contact Postal Code,Preparer Of Incident Report,Description Of Events,Recommendations Actions Taken,Serious Incident Ind,General Package Type,Container Description,Container Code,Bulk Incident Indicator,Federal Dot Agency Name,Incident Non Us State,Carrier Reporter Non Us State,Shipper Non Us State,Origin Non Us State,Destination Non Us State,Cont1 Pkg Number In Shipment,Hazmat Hospitalized Old Form,Total Hazmat Hosp Injuries,Hazmat Nonhosp Employees,Hazmat Nonhosp Responders,Hazmat Nonhosp Old Form,Employees Evacuated,Undeclared Shipment,Hmis Serious Fatality,Hmis Serious Injury,Hmis Serious Flight Plan,Hmis Serious Evacuations,Hmis Serious Major Artery,Hmis Serious Bulk Release,Hmis Serious Marine Pollutant,Hmis Serious Radioactive,Total Amount Of Damages,Contact Business Name,Contact Country,Contact Non Us State
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555215>E-2013020011</A>,A hazardous material incident,2013-02-01,1300,,,ALBUQUERQUE,BERNALILLO,NM,87121,US,2350 Aztec Road,Highway,In Transit,R&L Carriers,600 Gillam Road,Wilmington,OH,45177,675995,,US,Daley International,4100 West 76th Street,Chicago,IL,60652,US,,,,,,US,ALBUQUERQUE,NEW MEXICO,87121,US,"DISINFECTANTS, LIQUID, C","DISINFECTANTS, LIQUID, CORROSIVE N.O.S.",,UN1903,8,II,0.078125,LGA,No,,No,,No,,No,Non-Bulk,109,"Closure (e.g., Cap, Top, or Plug)",308,Leaked,517,Improper Preparation for Transportation,,Drum,Plastic,Non-Removable,1,LGA,1,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,Yes,0,0,0,0,2500,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,ED BALLASH,PROJECT MANAGER,"6001 Cochran Road, Suite 300",Solon,OH,44139,Other-Agent of Carrier,R&L Carriers contacted ERTS to dispatch a contractor to cleanup a suspected 1 gallon release at their terminal. Apparently the lid was loose on the 1 gallon drum and released ~ 10 ounces that was absorbed by the card board box. The contractor cleaned up the jugs that had the material on them and left them on the dock to go back to the shipper for reclamation/disposition. The waste generated from the cleanup and was transported off site for pending disposal.,,No,DRUM NON-METAL,Plastic drum,DRUM PLS,No,,,,,,,8,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2500,ERTS,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555369>E-2013020077</A>,Undeclared Shipment with no Release,2013-02-01,1030,,,CHICAGO,COOK,IL,60603,US,,Rail,In Transit,"HAPAG-LLOYD, AMERICA",401 EAST JACKSON STREET,Tampa,FL,33602,,,US,DEERE & COMPANY WORLDWIDE LOGISTICS OPERATIONS,3400 80TH STREET,Moline,IL,61265,US,,,,,,US,,,,,"VEHICLE, FLAMMABLE GAS P","VEHICLE, FLAMMABLE GAS POWERED OR VEHICLE, FUEL CELL, FLAMMABLE GAS POWERED",,UN3166,9,,0,,No,,No,,No,,Yes,Other - UNIT,,,,,,,,,,,0,,0,,0,,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,No,No,No,No,No,No,Yes,No,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,LISA MYLES,DANGEROUS GOODS COORDINATOR,401 EAST JACKSON STREET,Tampa,FL,33602,Carrier,"This shipment was offered to Hapag-Lloyd as non-hazardous cargo. The cargo moved on the rail from Chicago, IL to Vancouver, BC. The shippered advised Hapag-Lloyd after the cargo arrived in Vancouver of undeclared hazardous materials were loaded in the container.     - UN3166, VEHICLE, FLAMMABLE LIQUID POWERED, CLASS 9    The shipper subsequently provided completed hazardous material shipping papers to Hapag-Lloyd.",,No,CONTAINER,"Container, no description given (do not use if at all possible)",CONT,No,,,,,,,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,0,"Hapag-Lloyd, America",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555416>E-2013020079</A>,A hazardous material incident,2013-02-05,0409,,,YPSILANTI,WASHTENAW,MI,48198,US,43 Emerick Street,Highway,Unloading,R&L Carriers,600 Gillam Road,Wilmington,OH,45177,675995,,US,PROSOCO,3741 Greenway Circle,Lawrence,KS,66046,US,,,,,,US,MIDLAND,MICHIGAN,48640,US,"CORROSIVE LIQUID, ACIDIC","CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.",Hydrochloric Acid,UN3264,8,II,2,LGA,No,,No,,No,,No,Non-Bulk,104,Body,309,Punctured,513,Forklift Accident,,Jerrican,Plastic,,5,LGA,5,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,Yes,0,0,0,0,3500,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,ED BALLASH,RESPONSE MANAGER,6001 Cochran Road #300,Solon,OH,44139,Other-Agent for shipper,"R&L Carriers contacted ERTS to dispatch a contractor for cleanup of an apparent jerrican puncture at their Ypsilanti, MI Terminal. The contractor neutralized the released material. They then applied neutralizing agents to the impacted concrete dock, worked them in and swept the impacted areas clean. All waste was containerized and transported off site for pending disposal.",,No,DRUM NON-METAL,"Plastic pail, open head, capacity 10 gallons or less",PAIL PLS,No,,,,,,,16,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,3500,ERTS,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555436>E-2013020095</A>,A hazardous material incident,2013-02-01,0015,,,RICHMOND,HENRICO,VA,23230,US,1200 Commerce Road,Highway,Unloading,Estes Express Lines,3901 West Broad Street,Richmond,VA,23230,121018,052112013002UW,US,Sartomer,601 Tight Squeeze Industrial Road,Chatham,VA,24531,US,103-0319078,,,,,US,,,,,ENVIRONMENTALLY HAZARDOU,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, N.O.S.",,UN3082,9,III,0.125,LGA,No,,No,,No,,No,Non-Bulk,103,Basic Material,307,Gouged or Cut,516,"Impact with Sharp or Protruding Object (e.g., nails)",,Drum,Steel,Removable,55,LGA,55,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,Yes,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,MARK KOZAK,MANAGER,201 Chesapeake Blvd,Elkton,MD,21921,Carrier,The worker was unloading the drum using a drum dolly. The drum shifted when he crossed the dock plate between the floor and the trailer the drum came dislodged from the dolly. The drum was punctured by the steel foot used to hold the drum in place. The incident created a small hole in the bottom third of the drum causing the leak. The product was covered and swept. The drum was placed in a suitabel overpack and will be disposed of accroding to local and federal requlations. No further actions are required at this time.,,No,DRUM METAL,Metal drum,DRUM MTL,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,Estes Express Lines,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555451>E-2013020098</A>,A hazardous material incident,2013-02-05,0730,1037676,,AVONMORE,WESTMORELAND,PA,15618,US,MAIN STREET EXTENDED,Highway,In Transit,"BRENNTAG NORTHEAST, INC.",81 WEST HULLER LANE,Reading,PA,19605,32866,051811551009TU,US,"BRENNTAG NORTHEAST, INC.",1085 ALLEGHENY AVE.,Oakmont,PA,15139,US,361048,051811551009TU,,,,US,CRANBERRY TOWNSHIP,PENNSYLVANIA,16066,US,XYLENES,XYLENES,XYLENE,UN1307,3,II,50,LGA,No,,No,,No,,No,Non-Bulk,161,Weld or Seam,303,Burst or Ruptured,537,Vehicular Crash or Accident Damage,UN1A1/Y1.2/100/USA/M5387/12/RL,,,,55,LGA,49.375,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,Yes,367,30000,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,Yes,0,OVERCAST,No,No,0,0,0,No,,,No,No,No,No,No,DENNIS EISENHOFER,V.P. OF OPERATIONS,81 WEST HULLER LANE,Reading,PA,19605,Carrier,"BRENNTAG NORTHEAST, INC. TRUCK ATTEMPTED TO TURN AROUND IN A PRIVATE LOT, AND GOT DRIVE WHEELS OF TRACTOR STUCK ON UNEVEN SNOW COVERED SURFACE, WITH APPROXIMATELY 2-3 FEET OF THE TRAILER OVERHANGNG INTO THE RAILROAD PATHWAY. DRIVER TRIED TO MOVE TRUCK FORWARD AND COULD NOT GET TRACTION. A FIRST RESPONDER CALLED BRENNTAG NORTHEAST AND COMMENTED THAT THE DRIVER COULD NOT HAVE SEEN THE TRAIN COMING, IN THE POSITION HE WAS IN. THE FREIGHT TRAIN EVENTUALLY CAME THROUGH AND STRUCK THE REAR OF THE TRAILER. THERE WAS ONE  55 GALLON DRUM OF HAZARDOUS MATERIAL, (XYLENE) STRAPPED TO THE RIGHT REAR INSIDE SIDEWALL, EXACTLY AT THE POSITION THAT THE TRAIN HIT, CAUSING THE DRUM TO RUPTURE, SPILLING APPROXIMATELY 50 GALLONS OF MATERIAL. BRENNTAG NORTHEAST, INC. IS CONTRACTED WITH CURA, WHO RESPONDED AND CLEANED UP SPILL, UNDER THE DIRECTION OF THE PADEP.",NONE,No,DRUM METAL,Non-removable head steel drum,1A1,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,30367,"BRENNTAG NORTHEAST, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555509>E-2013020109</A>,A hazardous material incident,2013-02-01,0930,,,COMMERCE,LOS ANGELES,CA,90040,US,2747 S VAIL AVE,Highway,Unloading,UPS GROUND FREIGHT,1000 SEMMES AVE,Richmond,VA,23224,121058,050509553091RT,US,NUFARM AMERICAS,21399 S TORRANCE,Sauk Village,IL,60411,US,168347373,,,,,US,,,,,ENVIRONMENTALLY HAZARDOU,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, N.O.S.","2,4-D ACID",UN3077,9,III,1,SLB,No,,No,,No,,No,IBC,104,Body,310,Ripped or Torn,508,Defective Component or Device,,IBC,Plastic,,2039,SLB,2039,SLB,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,Yes,Yes,0,0,0,1500,1500,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,SUSAN TRUSLOW,,1000 SEMMES AVE,Richmond,VA,23224,Carrier,THE OTHER FIVE SKIDS HAD AN EXTRA 2X4 ON THE PALLET.  THIS ONE DID NOT HAVE THE EXTRA BOARD WHICH CAUSED THE PALLET TO GIVE OUT AND THE BAG TO LEAK.,SHIPPER DID NOT PROVIDE A GOOD ENOUGH PALLET FOR THE LARGE BAG.,No,IBC CONTAINER,"Container, no IBC type given",CONT IBC,No,,,,,,,6,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,3000,T FORCE FREIGHT,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555510>E-2013020110</A>,A hazardous material incident,2013-02-02,0415,,,KANSAS CITY,WYANDOTTE,KS,66106,US,3800 KANSAS AVE,Highway,Unloading,UPS GROUND FREIGHT,1000 SEMMES AVE,Richmond,VA,23224,121058,050509553091RT,US,MID AMERICAN RESEARCH CHEMICAL CORP,2470 14TH AVE,Columbus,NE,68601,US,194004591,,,,,US,,,,,SULFURIC ACID WITH MORE,SULFURIC ACID WITH MORE THAN 51 PERCENT ACID,,UN1830,8,II,3,LGA,No,,No,,No,,No,Non-Bulk,104,Body,309,Punctured,516,"Impact with Sharp or Protruding Object (e.g., nails)",,Drum,Plastic,Removable,5,LGA,5,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,Yes,Yes,0,0,0,1000,1000,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,SUSAN TRUSLOW,,1000 SEMMES AVE,Richmond,VA,23224,Carrier,DUNNAGE WAS PLACED AROUND THE PAILS BUT NOT UNDER THEM.  A NAIL FROM THE SKID IN FRONT OF THE PAILS WAS STICKING UP AND PUNCTURED ONE OF THE PAILS.,CORRECTIVE ACTION TAKEN,No,DRUM NON-METAL,Plastic drum,DRUM PLS,No,,,,,,,6,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2000,T FORCE FREIGHT,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555512>E-2013020112</A>,A hazardous material incident,2013-02-02,0040,,,FONTANA,SAN BERNARDINO,CA,92335,US,9880 BANANA AVE,Highway,Unloading,UPS GROUND FREIGHT,1000 SEMMES AVE,Richmond,VA,23224,121058,050509553091RT,US,CROMAFLO TECHNOLOGIES,1603 W 29TH ST,Ashtabula,OH,44004,US,233525445,,,,,US,,,,,"FLAMMABLE LIQUIDS, N.O.S.","FLAMMABLE LIQUIDS, N.O.S.",INHIBITOR SOLUTION,UN1993,3,III,5,LGA,No,,No,,No,,No,Non-Bulk,104,Body,309,Punctured,513,Forklift Accident,,Drum,Steel,Non-Removable,55,LGA,55,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,Yes,Yes,0,0,0,1000,1000,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,SUSAN TRUSLOW,,1000 SEMMES AVE,Richmond,VA,23224,Carrier,THE DRUM ARRIVED LEAKING.  IT IS UNKNOWN FOR SURE WHAT CAUSED THE PUNCTURE.  THE SERVICE CENTER MANAGER BELIEVES IT WAS MADE BY A FORKLIFT.,CORRECTIVE ACTION TAKEN,No,DRUM METAL,Metal drum,DRUM MTL,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2000,T FORCE FREIGHT,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555555>E-2013020113</A>,A hazardous material incident,2013-02-02,1245,,,SOUTH HOLLAND,COOK,IL,60473,US,601 W 172ND ST,Highway,In Transit Storage,UPS GROUND FREIGHT,1000 SEMMES AVE,Richmond,VA,23224,121058,050509553091RT,US,STERIS CORP,8525 PAGE AVE,Saint Louis,MO,63114,US,015882845,,,,,US,,,,,"SODIUM HYDROXIDE, SOLUTI","SODIUM HYDROXIDE, SOLUTION",,UN1824,8,III,0.023438,LGA,No,,No,,No,,No,Non-Bulk,104,Body,308,Leaked,516,"Impact with Sharp or Protruding Object (e.g., nails)",,Drum,Plastic,Removable,15,LGA,15,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,Yes,Yes,0,0,0,1000,1000,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,SUSAN TRUSLOW,,1000 SEMMES AVE,Richmond,VA,23224,Carrier,CELL SUPERVISOR WAS DOING A DOCK WALK AND SAW THE PAIL LEAKING.  THE PAIL WAS FROZEN TO THE SKID.  A SMALL NAIL WAS STICKING UP FROM THE PALLET WHICH CAUSED THE LEAK.,NEED TO CHECK PALLETS BETTER BEFORE LOADING FREIGHT.,No,DRUM NON-METAL,Plastic drum,DRUM PLS,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2000,T FORCE FREIGHT,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=555557>E-2013020115</A>,A hazardous material incident,2013-02-05,0200,,,LITTLE ROCK,PULASKI,AR,72210,US,,Highway,Unloading,Saia Transportation,11465 Johns Creek Parkway,Johns Creek,GA,30097,29124,052312550019UW,US,PPG Architectural Coatings,11901 Vimy Ridge Road,Alexander,AR,72002,US,,,,,,US,,,,,"PAINT INCLUDING PAINT, L","PAINT INCLUDING PAINT, LACQUER, ENAMEL, STAIN, SHELLAC SOLUTIONS, VARNISH, POLISH, LIQUID FILLER AND LIQUID LACQUER BASE",,UN1263,3,,0.007812,LGA,No,,No,,No,,No,Non-Bulk,,,,,,,NO MARKINGS GIVEN,,,,0,,0,,0,,0-00-00 00:00:00,,0-00-00 00:00:00,,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,NATE SERMERSHEIM,AUTHORIZED AGENT,5032 South Plaza Drive,Newburgh,IN,47629,Other-Authorized Agent,Freight was damaged upon arrival at terminal.  Terminal personnel recovered release for disposal immediately after discovery.,Implement better blocking and bracing practices to prevent future occurrences.,No,PAIL,"Pail, open head, capacity 10 gallons or less",PAIL,No,,,,,,,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,Premium Environmental Services,US,
