Report Submission Source,Multiple Rows Per Incident,Report Number,Report Type,Date Of Incident,Time Of Incident,NRC Report Number,Federal Dot Report Number,Incident City,Incident County,Incident State,Incident Postal Code,Incident Country,Incident Route,Mode Of Transportation,Transportation Phase,Carrier Reporter Name,Carrier Reporter Street Name,Carrier Reporter City,Carrier Reporter State,Carrier Reporter Postal Code,Carrier Reporter Fed Dot Id,Carrier Reporter Hazmat Reg Id,Carrier Reporter Country,Shipper Name,Shipper Street Name,Shipper City,Shipper State,Shipper Postal Code,Shipper Country,Shipper Waybill Shipping Paper,Shipper Hazmat Registration Id,Origin City,Origin State,Origin Postal Code,Origin Country,Destination City,Destination State,Destination Postal Code,Destination Country,Commodity Short Name,Commodity Long Name,Technical Trade Name,Identification Number,Hazardous Class,Packing Group,Quantity Released,Unit Of Measure,Hazmat Waste Indicator,Hazmat Waste Epa Number,Toxic By Inhalation Ind,Tih Hazard Zone,Material Shipment Approval Ind,Material Shipment Approval Nbr,Undeclared Hazmat Shipment Ind,Packaging Type,What Failed Code,What Failed Description,How Failed Code,How Failed Description,Failure Cause Code,Failure Cause Description,Identification Markings,Cont1 Packaging Type,Cont1 Material Of Construction,Cont1 Head Type,Cont1 Package Capacity,Cont1 Package Capacity Uom,Cont1 Package Amount,Cont1 Package Amount Uom,Cont1 Pkg Shipment Nbr Failed,Cont1 Package Manufacturer,Cont1 Pkg Manufacturer Date,Cont1 Package Serial Number,Cont1 Package Last Test Date,Cont1 Material Of Construction,Cont1 Pkg Dsign Pressure Rpted,Cont1 Dsign Pressure Uom Rpted,Cont1 Pkg Shell Thickness Rptd,Cont1 Shell Thickness Uom Rptd,Cont1 Head Thickness Reported,Cont1 Head Thickness Uom Rpted,Cont1 Pkg Srvc Pressure Rpted,Cont1 Srvc Pressure Uom Rpted,Cont1 Valve Or Device Fail Ind,Cont1 Valve Or Device Type,Cont1 Val Device Manufacturer,Cont1 Valve Or Device Model,Cont2 Package Type,Cont2 Material Of Construction,Cont2 Package Capacity,Cont2 Capacity Uom Reported,Cont2 Package Amount,Cont2 Package Amount Uom,Cont2 Pkg Number In Shipment,Cont2 Pkg Shipment Nbr Failed,Ram Package Category,Ram Package Certification,Ram Package Certification Nbr,Ram Nuclide S Present,Ram Transport Index,Ram Uom,Ram Activity,Ram Activity Rpted,Ram Uom Rpted,Ram Activity Uom,Ram Material Safety Index,Spillage Result Ind,Fire Result Ind,Explosion Result Ind,Water Sewer Result Ind,Gas Dispersion Result Ind,Environmental Damage Result,No Release Result Ind,Other Cleanup Ind,Fire Ems Report Ind,Fire Ems Ems Report Nbr,Police Report Nbr,Police Report Ind,In House Cleanup Ind,Damage More Than 500,Material Loss,Carrier Damage,Property Damage,Response Cost,Remediation Cleanup Cost,Damage Other Old Form,Hazmat Fatality Indicator,Hazmat Fatalities Employees,Hazmat Fatalities Responders,Hazmat Fatality General Public,Non Hazmat Fatality Indicator,Non Hazmat Fatalities,Hazmat Injury Indicator,Hazmat Hospitalized Employees,Hazmat Hospitalized Responders,Hazmat Hospitalized Gen Public,Hazmat Nonhosp Employees,Hazmat Nonhosp General Public,Evacuation Indicator,Total Evacuation Hours,Public Evacuated,Major Artery Closed,Major Artery Hours Closed,Material Involved In Accident,Estimated Speed,Weather Conditions,Vehicle Overturn,Vehicle Left Roadway Track,Total Evacuated,Total Hazmat Fatalities,Total Hazmat Injuries,Passenger Aircraft Indicator,Cargo Passenger Baggage Ind,Incident Occurrence,Shipphase Non Transported Ind,Shipphase Air First Flight Ind,Shipphase Air Subflight Ind,Shipphase Init Transport Ind,Shipphase Transfer Indicator,Contact Name,Contact Title,Contact Street,Contact City,Contact State,Contact Postal Code,Preparer Of Incident Report,Description Of Events,Recommendations Actions Taken,Serious Incident Ind,General Package Type,Container Description,Container Code,Bulk Incident Indicator,Federal Dot Agency Name,Incident Non Us State,Carrier Reporter Non Us State,Shipper Non Us State,Origin Non Us State,Destination Non Us State,Cont1 Pkg Number In Shipment,Hazmat Hospitalized Old Form,Total Hazmat Hosp Injuries,Hazmat Nonhosp Employees,Hazmat Nonhosp Responders,Hazmat Nonhosp Old Form,Employees Evacuated,Undeclared Shipment,Hmis Serious Fatality,Hmis Serious Injury,Hmis Serious Flight Plan,Hmis Serious Evacuations,Hmis Serious Major Artery,Hmis Serious Bulk Release,Hmis Serious Marine Pollutant,Hmis Serious Radioactive,Total Amount Of Damages,Contact Business Name,Contact Country,Contact Non Us State
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031909>E-2018050014</A>,A hazardous material incident,2018-05-01,0741,,,Cordele,CRISP,GA,31015,US,562 Farmers Market Rd,Highway,Loading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,N S Farrington & Company,1335 Bridgeport Drive,Kernersville,NC,27284,US,,,,,,US,,,,,"HYDROGEN PEROXIDE, AQUEO","HYDROGEN PEROXIDE, AQUEOUS SOLUTIONS WITH NOT LESS THAN 20 PERCENT BUT NOT MORE THAN 40 PERCENT HYDROGEN PEROXIDE (STABILIZED AS NECESSARY)",,UN2014,5.1,II,1,LGA,No,,No,,No,,No,Non-Bulk,104,Body,303,Burst or Ruptured,521,Inadequate Preparation for Transportation,,Drum,Plastic,Non-Removable,5,LGA,5,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,Bottle,Plastic,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Pail appears to have either shifted or been damaged during loading,Address proper material handling in training,No,DRUM NON-METAL,Plastic drum,DRUM PLS,No,,,,,,,4,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031912>E-2018050017</A>,A hazardous material incident,2018-05-01,0930,,,South Sioux City,DAKOTA,NE,68776,US,610 W 9th St,Highway,In Transit,"SAIA TL PLUS, INC.",11465 JOHNS CREEK PKWY # 300,JOHNS CREEK,GA,30097-1572,29124,,US,Kinetix Solutions LLC,3920 Highway 30,SAINT GABRIEL,LA,70776,US,,,,,,US,,,,,"CORROSIVE LIQUIDS, N.O.S.","CORROSIVE LIQUIDS, N.O.S.",,UN1760,8,II,5,LGA,No,,No,,No,,No,IBC,104,Body,304,Cracked,515,Human Error,,IBC,Plastic,,275,LGA,275,LGA,0,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,,,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,Yes,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,"IBC was either otherstacked with over freight or other freight fell on the IBC, cracking the top of the inner bottle",Address proper material handling in training,No,IBC CONTAINER,"Container, no IBC type given",CONT IBC,No,,,,,,,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031915>E-2018050020</A>,A hazardous material incident,2018-05-01,0842,,,WEST VALLEY CITY,SALT LAKE,UT,84119,US,2801 W 2200 S,Highway,Loading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,"CHEMQUEST, INC.",21365 HAMBURG AVE,LAKEVILLE,MN,55044-8776,US,,,,,,US,,,,,"CORROSIVE LIQUIDS, N.O.S.","CORROSIVE LIQUIDS, N.O.S.",hydrofluoric acid,UN1760,8,II,0.5,LGA,No,,No,,No,,No,Non-Bulk,104,Body,304,Cracked,516,"Impact with Sharp or Protruding Object (e.g., nails)",,Drum,Steel,Removable,55,LGA,55,LGA,0,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,Can,Metal (any type),0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Drum was punctured by nail,Address inspection of loading area in training,No,DRUM METAL,Metal drum,DRUM MTL,No,,,,,,,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031934>E-2018050030</A>,A hazardous material incident,2018-05-01,0030,,,CINCINNATI,HAMILTON,OH,45246,US,5289 Duff Drive,Highway,In Transit,"XPO LOGISTICS, LLC",2211 OLD EARHART RD,ANN ARBOR,MI,48105-2963,,050415551042XZ,US,"CUMBERLAND PRODUCTS, INC",50 COMMERCE PKWY,HODGENVILLE,KY,42748-9400,US,,,,,,US,CARSON,CALIFORNIA,90745,US,"PAINT INCLUDING PAINT, L","PAINT INCLUDING PAINT, LACQUER, ENAMEL, STAIN, SHELLAC SOLUTIONS, VARNISH, POLISH, LIQUID FILLER AND LIQUID LACQUER BASE",Vintage Satin Black,UN1263,3,II,1,LGA,No,,No,,No,,No,Non-Bulk,104,Body,308,Leaked,517,Improper Preparation for Transportation,,Jerrican,Steel,Non-Removable,1,LGA,1,LGA,2,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,Can,Metal (any type),0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,LAKEDRA PYNE,,6001 COCHRAN RD,SOLON,OH,44139-3310,Other-Reporting Party,"XPO reported that 1 gallon of Hazardous, UN1263, Vintage Satin Black paint released from (2) 1-gallon metal cans onto trailer floor due to the box containing the metal cans being placed on top of a skid that wasn't properly secured, and turning onto its side.  XPO terminal personnel cleaned the release donning the proper PPE, and placed the 1 box and any absorbents into a 20-gallon metal drum.",,No,DRUM METAL,"Metal pail, open head, capacity 10 gallons or less",PAIL MTL,No,,,,,,,2,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,"EMERGENCY RESPONSE AND TRAINING SOLUTIONS, INCORPORATED",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031941>E-2018050036</A>,A hazardous material incident,2018-05-01,1059,,,BISMARCK,BURLEIGH,ND,58504,US,4205 Apple Creek Rd,Highway,Unloading,XPO LOGISTICS TERMINAL,4205 Apple Creek Rd,Bismarck,ND,58504,,,US,DOW AGROSCIENCES LLC,9330 ZIONSVILLE RD,INDIANAPOLIS,IN,46268-1053,US,0046405976,050817551002Z,,,,US,DICKINSON,NORTH DAKOTA,58602,US,"FLAMMABLE LIQUIDS, N.O.S.","FLAMMABLE LIQUIDS, N.O.S.",Starane Flex,UN1993,3,III,0.5,LGA,No,,No,,No,,No,Non-Bulk,,,,,,,1H1/Y1.8/100/,Drum,Plastic,,30,LGA,30,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,Can,Plastic,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,No,No,,,No,Yes,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,CODY REYES,,9330 Zionsville Rd,Indianapolis,IN,46268,Shipper,APPROX 1/2 GALLON RELEASE OF THE PRODUCT LISTED FROM (1) 30 GALLON POLLY DRUM... THE DRUM WAS PUNCTURED BY A FORK LIFT DURING UNLOADING...THE DAMAGED DRUM ALONG WITH THE GENERATED WASTE FROM CLEANUP ARE BEING HELD IN THE OS&D DEPARTMENT,Additional training of forklift drivers,No,CONTAINER,"Container, no description given (do not use if at all possible)",CONT,No,,,,,,,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,Dow AgroSciences,US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031942>E-2018050037</A>,A hazardous material incident,2018-05-01,1212,,,ELLENWOOD,DEKALB,GA,30294,US,2975 Ellenwood Rd,Highway,Loading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,Vanderbilt Chemicals,3875 Mogadore Industrial Pkwy,Mogadore,OH,44260,US,,,,,,US,,,,,"HAZARDOUS SUBSTANCE, SOL","HAZARDOUS SUBSTANCE, SOLID, N.O.S.",N-oxydiethleenethiocarbamle,UN3077,9,,0.5,SLB,No,,No,,No,,No,Non-Bulk,104,Body,303,Burst or Ruptured,516,"Impact with Sharp or Protruding Object (e.g., nails)",,Bag,"Paper, multi-wall",,55,SLB,55,SLB,0,,0-00-00 00:00:00,,0-00-00 00:00:00,"Paper, multi-wall",0,,0,,0,,0,,No,,,,Bag,Fiberboard or cardboard,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,Yes,0,0,0,0,2500,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Pallet containing the damaged bag appears to have scraped against an adjacent pallet,Address proper material handling in training,No,BAG PAPER,Paper bag (cont1 for solid materials),BAG PPR,No,,,,,,,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2500,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031943>E-2018050038</A>,A hazardous material incident,2018-05-02,1016,,,Shreveport,CADDO,LA,,US,7219 W. Park Road,Highway,Unloading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,AKZO NOBEL COATINGS INC.,1313 WINDSOR AVE STE 1313,COLUMBUS,OH,43211-2851,US,,,,,,US,,,,,"PAINT INCLUDING PAINT, L","PAINT INCLUDING PAINT, LACQUER, ENAMEL, STAIN, SHELLAC SOLUTIONS, VARNISH, POLISH, LIQUID FILLER AND LIQUID LACQUER BASE",,UN1263,3,III,0.5,LGA,No,,No,,No,,No,Non-Bulk,104,Body,305,Crushed,516,"Impact with Sharp or Protruding Object (e.g., nails)",,Drum,Steel,Removable,55,LGA,55,LGA,0,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,Can,Metal (any type),0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,Yes,0,0,0,0,2500,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Drum was damaged during loading,Address proper material handling in training,No,DRUM METAL,Metal drum,DRUM MTL,No,,,,,,,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,2500,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031944>E-2018050039</A>,A hazardous material incident,2018-05-01,1327,,,West Valley City,SALT LAKE,UT,84119,US,2801 West 2200 South,Highway,Loading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,Sun Chemical,2758 Washington Ave,Grand Prairie,TX,75050,US,,,,,,US,,,,,"PRINTING INK, FLAMMABLE","PRINTING INK, FLAMMABLE OR PRINTING INK RELATED MATERIAL (INCLUDING PRINTING INK THINNING OR REDUCING COMPOUND), FLAMMABLE",,UN1210,3,II,2,LGA,No,,No,,No,,No,Non-Bulk,103,Basic Material,311,Structural,508,Defective Component or Device,,Jerrican,Steel,Non-Removable,5,LGA,5,LGA,2,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,Can,Metal (any type),0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Two pails were leaking from where the handle joins the body.  The handles may have either been defective or damaged during loading,Address material inspection and handling in training,No,JERRICAN,Removable head steel jerrican,3A2,No,,,,,,,6,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031954>E-2018050040</A>,A hazardous material incident,2018-05-02,0707,,,Strafford,GREENE,MO,65757,US,5403 East State Road Highway 0,Highway,Loading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,REACO BATTERY SERVICE CORP,17217 ROUTE 37,JOHNSTON CITY,IL,62951-2216,US,,,,,,US,,,,,"STORAGE BATTERY, WET","STORAGE BATTERY, WET",,UN2794,8,,8,SLB,No,,No,,No,,No,Non-Bulk,110,Cover,308,Leaked,511,Dropped,,Box,Plastic,,8,SLB,8,SLB,0,,0-00-00 00:00:00,,0-00-00 00:00:00,Plastic,0,,0,,0,,0,,No,,,,Box,Plastic,0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,No,0,0,0,0,0,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Batteries leaked from the top vents,Address proper material handling in training,No,BOX,"Box, wood or fiberboard not specified",BOX,No,,,,,,,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,0,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
Web,No,<a href = https://portal.phmsa.dot.gov/PDFGenerator/getPublicReport/OHMIR_5800-1?INCIDENTID=2031961>E-2018050047</A>,A hazardous material incident,2018-05-02,0900,,,WILMINGTON,CLINTON,OH,45177,US,600 Gillam RD,Highway,Loading,"R+L PARAMOUNT TRANSPORTATION SYSTEMS, INC.",600 GILLIAM RD,WILMINGTON,OH,45177-9089,766418,,US,PPG,3651 23 Mile Rd,utica,MI,48316,US,,,,,,US,,,,,PAINT OR PAINT RELATED M,PAINT OR PAINT RELATED MATERIAL,,UN3066,8,,1,LGA,No,,No,,No,,No,Non-Bulk,110,Cover,308,Leaked,517,Improper Preparation for Transportation,,Drum,Steel,Non-Removable,1,LGA,1,LGA,1,,0-00-00 00:00:00,,0-00-00 00:00:00,Steel,0,,0,,0,,0,,No,,,,Can,Metal (any type),0,,0,,0,0,,FALSE,,,,,0,0,,,,Yes,No,No,No,No,No,No,Yes,No,,,No,No,Yes,0,0,0,0,1900,0,No,0,0,0,No,0,No,0,0,0,0,0,No,0,0,No,0,No,0,,No,No,0,0,0,No,,,No,No,No,No,No,JAMES CHERRY,PM,5032 S PLAZA DR STE A,NEWBURGH,IN,47630-3020,Other-Authorized Agent,Lid came loose during transportation,Address proper material handling in training,No,DRUM METAL,Metal drum,DRUM MTL,No,,,,,,,142,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,1900,"PREMIUM ENVIRONMENTAL SERVICES, INC.",US,
